param delta tt tau
0.054546	20.130814	308.443573	186.558716
0.054547	20.131487	308.447571	186.557831
0.054547	20.131739	308.447083	186.555023
0.054547	20.131809	308.447723	186.554459
0.054548	20.131927	308.449829	186.555054
0.054548	20.132008	308.450806	186.554749
0.054548	20.132620	308.454071	186.553528
0.054549	20.132866	308.455963	186.553131
0.054549	20.133541	308.459595	186.551880
0.054550	20.133091	308.458344	186.552551
0.054550	20.133263	308.457977	186.550354
0.054550	20.133812	308.461792	186.550064
0.054551	20.134035	308.462708	186.548828
0.054551	20.134167	308.463470	186.548004
0.054551	20.134058	308.462799	186.547211
0.054552	20.134857	308.468353	186.547119
0.054552	20.134840	308.467041	186.545120
0.054552	20.134871	308.466431	186.543518
0.054553	20.135292	308.470398	186.544159
0.054553	20.135344	308.469238	186.541885
0.054553	20.135630	308.472443	186.542572
0.054554	20.136002	308.474670	186.541748
0.054554	20.136372	308.476868	186.540924
0.054554	20.136570	308.479553	186.541611
0.054555	20.137234	308.482269	186.539520
0.054555	20.137009	308.480469	186.538284
0.054556	20.137396	308.483704	186.538391
0.054556	20.137590	308.484863	186.537567
0.054556	20.137733	308.484802	186.535858
0.054557	20.137680	308.483582	186.534149
0.054557	20.138336	308.488983	186.534790
0.054557	20.138575	308.490906	186.534485
0.054558	20.138628	308.491180	186.533646
0.054558	20.139156	308.493500	186.531982
0.054558	20.139076	308.493134	186.531296
0.054559	20.139322	308.495911	186.531784
0.054559	20.139860	308.498352	186.530182
0.054559	20.139696	308.496796	186.528824
0.054560	20.140078	308.499115	186.528046
0.054560	20.140415	308.501282	186.527374
0.054561	20.140526	308.502899	186.527527
0.054561	20.140612	308.501923	186.525238
0.054561	20.140850	308.503937	186.525024
0.054562	20.141346	308.505920	186.523193
0.054562	20.141474	308.509186	186.524902
0.054562	20.141676	308.509521	186.523224
0.054563	20.141928	308.510559	186.521942
0.054563	20.142006	308.510468	186.520584
0.054563	20.142206	308.512238	186.520355
0.054564	20.142550	308.514374	186.519623
0.054564	20.143078	308.517029	186.518280
0.054564	20.143044	308.517395	186.518051
0.054565	20.143423	308.519104	186.516678
0.054565	20.143827	308.522064	186.516388
0.054565	20.143744	308.520660	186.514709
0.054566	20.144114	308.524384	186.515396
0.054566	20.144350	308.525787	186.514572
0.054567	20.144268	308.524750	186.513245
0.054567	20.144665	308.527283	186.512573
0.054567	20.145025	308.529510	186.511826
0.054568	20.145128	308.530151	186.511047
0.054568	20.145935	308.535034	186.510254
0.054568	20.145428	308.531860	186.509354
0.054569	20.145838	308.533936	186.508163
0.054569	20.146221	308.536255	186.507370
0.054569	20.146164	308.536438	186.507111
0.054570	20.146805	308.539429	186.505402
0.054570	20.146790	308.540253	186.505539
0.054570	20.147274	308.543182	186.504745
0.054571	20.147335	308.542999	186.503387
0.054571	20.147762	308.545166	186.502197
0.054571	20.147400	308.543030	186.501465
0.054572	20.148293	308.549805	186.502014
0.054572	20.147896	308.547546	186.501373
0.054573	20.148504	308.551239	186.500595
0.054573	20.148451	308.551392	186.500275
0.054573	20.149097	308.554810	186.498993
0.054574	20.148937	308.552551	186.496918
0.054574	20.149416	308.556885	186.497543
0.054574	20.149267	308.555298	186.496063
0.054575	20.149759	308.558899	186.495880
0.054575	20.150007	308.559387	186.494080
0.054575	20.150488	308.561859	186.492859
0.054576	20.150738	308.565338	186.494019
0.054576	20.150686	308.564575	186.492798
0.054576	20.151085	308.565521	186.490509
0.054577	20.151579	308.568451	186.489670
0.054577	20.151369	308.567841	186.489532
0.054578	20.151594	308.570038	186.489578
0.054578	20.151995	308.572540	186.488861
0.054578	20.151922	308.572235	186.488205
0.054579	20.152735	308.575623	186.485870
0.054579	20.152815	308.575653	186.484619
0.054579	20.153048	308.577057	186.483826
0.054580	20.153017	308.578918	186.485077
0.054580	20.153545	308.581024	186.483185
0.054580	20.153465	308.581146	186.483002
0.054581	20.153955	308.582581	186.480667
0.054581	20.153908	308.581451	186.479034
0.054581	20.154303	308.584808	186.479202
0.054582	20.154512	308.587067	186.479401
0.054582	20.155163	308.590515	186.478119
0.054582	20.155001	308.589539	186.477325
0.054583	20.155344	308.592651	186.477570
0.054583	20.155682	308.593689	186.475769
0.054584	20.155708	308.592865	186.473999
0.054584	20.156179	308.596710	186.474182
0.054584	20.155857	308.595276	186.473923
0.054585	20.156406	308.598633	186.473160
0.054585	20.156855	308.601929	186.472931
0.054585	20.156849	308.600891	186.471146
0.054586	20.156944	308.601959	186.470825
0.054586	20.157419	308.603882	186.469086
0.054586	20.157795	308.607025	186.469177
0.054587	20.157921	308.608398	186.468979
